Order_ID,Customer_Name,Product,Category,Quantity,Unit_Price,Total_Amount,Payment_Method,Order_Status,Order_Date,Branch
ORD0734,Andrew Adams,Muffin,Cake,6,264.91,1589.46,GCash,Cancelled,2025-09-08,Cavite
ORD0735,Leslie Simon,Baguette,Cake,9,468.19,4213.71,Cash,Pending,2025-10-28,Cavite
ORD0736,Anthony Rojas,Cheesecake,Pastry,7,455.33,3187.31,GCash,Cancelled,2026-04-15,Batangas
ORD0737,Adam Watson,Chocolate Cake,Cake,1,402.98,402.98,Credit Card,Cancelled,2026-04-28,Cavite
ORD0738,Scott Gamble,Donut,Bread,1,51.58,51.58,Credit Card,Completed,2025-08-27,Batangas
ORD0739,Henry Owen,Banana Bread,Bread,8,249.85,1998.8,Debit Card,Completed,2025-06-06,Batangas
ORD0740,Jessica Wilson,Baguette,Dessert,6,198.1,1188.6,Credit Card,Cancelled,2026-01-13,Batangas
ORD0741,Jennifer Gill,Chocolate Cake,Pastry,2,423.57,847.14,Credit Card,Completed,2025-11-28,Cavite
ORD0742,Victoria Phillips,Banana Bread,Dessert,3,361.45,1084.35,Credit Card,Cancelled,2025-12-15,Cavite
ORD0743,Brandon Barajas,Muffin,Cake,6,68.93,413.58,Debit Card,Pending,2025-05-16,Manila
ORD0744,Melanie Jackson,Muffin,Pastry,10,348.81,3488.1,GCash,Pending,2026-03-07,Cavite
ORD0745,Jodi Cook,Cookies,Bread,3,497.03,1491.09,Cash,Pending,2026-02-05,Manila
ORD0746,David Cobb,Chocolate Cake,Cake,6,289.44,1736.64,Debit Card,Cancelled,2025-07-16,Laguna
ORD0747,Pamela Rowland,Cheesecake,Bread,5,80.23,401.15,Credit Card,Completed,2026-02-14,Cavite
ORD0748,Karen Black,Brownie,Bread,4,198.85,795.4,Debit Card,Pending,2025-09-25,Manila
ORD0749,Margaret Lara,Brownie,Cake,3,420.08,1260.24,Cash,Cancelled,2025-07-07,Manila
ORD0750,Reginald Huang,Cookies,Cake,5,488.11,2440.55,Credit Card,Completed,2026-04-21,Batangas
ORD0751,Joseph Gutierrez,Brownie,Cake,2,358.03,716.06,Credit Card,Pending,2026-01-20,Manila
ORD0752,Daniel Frazier,Donut,Cake,2,255.33,510.66,Credit Card,Cancelled,2026-03-17,Cavite
ORD0753,Mark Nixon,Baguette,Bread,3,274.22,822.66,Debit Card,Completed,2025-09-10,Cavite
ORD0754,Stacey Williams,Banana Bread,Pastry,2,206.66,413.32,Credit Card,Completed,2025-07-21,Laguna
ORD0755,Margaret Lopez,Donut,Pastry,1,223.42,223.42,Debit Card,Cancelled,2026-03-13,Manila
ORD0756,Melanie Boyer,Brownie,Bread,2,120.98,241.96,Credit Card,Cancelled,2025-11-02,Batangas
ORD0757,Jessica Campbell,Brownie,Cake,1,450.05,450.05,Credit Card,Cancelled,2025-09-26,Cavite
ORD0758,Christopher Wood Jr.,Croissant,Dessert,5,406.47,2032.35,Debit Card,Cancelled,2026-02-19,Laguna
ORD0759,Louis Warner,Muffin,Bread,10,414.2,4142.0,Cash,Cancelled,2025-06-14,Manila
ORD0760,Caleb Davidson,Banana Bread,Dessert,5,288.46,1442.3,Credit Card,Cancelled,2025-09-03,Laguna
ORD0761,Preston Anderson,Baguette,Bread,2,484.39,968.78,Cash,Cancelled,2025-11-28,Cavite
ORD0762,Mary Hernandez,Cupcake,Bread,2,82.36,164.72,GCash,Pending,2026-02-01,Cavite
ORD0763,Austin Mcclure,Baguette,Dessert,4,230.33,921.32,Credit Card,Pending,2026-02-01,Cavite
ORD0764,Brenda Ramirez,Croissant,Cake,1,249.93,249.93,Cash,Cancelled,2026-03-05,Cavite
ORD0765,Virginia Banks,Cheesecake,Bread,1,298.51,298.51,Debit Card,Pending,2025-06-08,Manila
ORD0766,Cindy Padilla,Croissant,Bread,2,308.54,617.08,Debit Card,Pending,2025-09-22,Laguna
ORD0767,Rachel Barrett,Cheesecake,Dessert,9,225.72,2031.48,Cash,Completed,2025-12-23,Manila
ORD0768,Melanie Gomez,Cheesecake,Bread,10,299.79,2997.9,Credit Card,Cancelled,2026-02-15,Manila
ORD0769,Amber Jackson,Brownie,Cake,3,290.39,871.17,Cash,Completed,2026-03-26,Laguna
ORD0770,Wendy Sanford,Cheesecake,Pastry,7,64.57,451.99,Cash,Cancelled,2026-04-28,Manila
ORD0771,James Clark,Chocolate Cake,Dessert,8,93.94,751.52,Debit Card,Completed,2025-12-30,Batangas
ORD0772,Robert Brown,Chocolate Cake,Dessert,5,250.65,1253.25,Credit Card,Pending,2025-12-11,Batangas
ORD0773,John Nguyen,Chocolate Cake,Bread,2,95.01,190.02,Cash,Completed,2026-03-28,Laguna
ORD0774,Todd Lopez,Baguette,Bread,3,182.95,548.85,Debit Card,Pending,2026-03-18,Cavite
ORD0775,Nancy Nunez,Muffin,Pastry,4,121.82,487.28,Debit Card,Cancelled,2025-12-31,Manila
ORD0776,Jacob Smith,Cheesecake,Cake,6,373.97,2243.82,Cash,Cancelled,2025-12-29,Manila
ORD0777,Anthony Dawson,Chocolate Cake,Pastry,8,195.33,1562.64,Cash,Completed,2025-10-23,Batangas
ORD0778,Lisa Johnston,Baguette,Pastry,6,258.15,1548.9,GCash,Pending,2026-03-16,Manila
ORD0779,Brian Lopez,Cheesecake,Cake,9,355.45,3199.05,Credit Card,Cancelled,2025-06-25,Batangas
ORD0780,Thomas Martin,Cheesecake,Pastry,9,342.6,3083.4,Debit Card,Pending,2025-06-17,Cavite
ORD0781,Donald Johnston DDS,Muffin,Pastry,1,311.4,311.4,Credit Card,Cancelled,2025-10-13,Batangas
ORD0782,Kelly Ross,Croissant,Pastry,3,183.15,549.45,Credit Card,Cancelled,2025-09-11,Cavite
ORD0783,David Lucas,Cheesecake,Bread,3,264.91,794.73,Debit Card,Cancelled,2026-03-14,Batangas
ORD0784,David Moody,Banana Bread,Cake,1,227.97,227.97,GCash,Pending,2026-03-23,Manila
ORD0785,Andrea Jackson,Baguette,Dessert,1,265.79,265.79,Debit Card,Completed,2025-06-23,Laguna
ORD0786,Christie Gill,Cupcake,Pastry,1,111.45,111.45,Cash,Completed,2025-10-05,Manila
ORD0787,Jessica Glover,Chocolate Cake,Cake,3,413.34,1240.02,Credit Card,Completed,2025-09-23,Laguna
ORD0788,Eric Brooks,Cheesecake,Pastry,6,191.15,1146.9,Debit Card,Completed,2025-09-21,Manila
ORD0789,Alex Castro,Cheesecake,Bread,1,291.29,291.29,GCash,Pending,2025-06-29,Laguna
ORD0790,Barry Martinez,Cupcake,Dessert,3,458.06,1374.18,Cash,Completed,2025-10-01,Batangas
ORD0791,Wayne Arroyo,Brownie,Pastry,5,330.53,1652.65,GCash,Completed,2025-12-01,Cavite
ORD0792,Paul Walker,Croissant,Pastry,4,137.83,551.32,Cash,Pending,2025-06-10,Laguna
ORD0793,Stephanie Thomas,Donut,Pastry,5,467.61,2338.05,Debit Card,Pending,2025-10-27,Laguna
ORD0794,Tara Martinez,Brownie,Bread,6,312.82,1876.92,Cash,Completed,2025-09-03,Batangas
ORD0795,Sarah Nelson,Donut,Dessert,8,184.05,1472.4,Credit Card,Cancelled,2025-11-10,Cavite
ORD0796,Jessica Chapman,Croissant,Cake,1,214.62,214.62,Cash,Pending,2025-09-10,Manila
ORD0797,Brittany Coleman,Brownie,Cake,8,106.46,851.68,Credit Card,Pending,2026-02-23,Batangas
ORD0798,Christina Humphrey,Cookies,Cake,9,376.58,3389.22,Debit Card,Pending,2026-03-06,Batangas
ORD0799,Brandon Maxwell,Brownie,Cake,4,345.24,1380.96,Cash,Pending,2025-12-23,Laguna
ORD0800,Maria Harrington,Cheesecake,Cake,4,439.35,1757.4,Cash,Cancelled,2025-09-13,Batangas
ORD0801,Linda Salinas,Baguette,Bread,2,136.35,272.7,Cash,Cancelled,2026-04-19,Manila
ORD0802,Eric Mcintyre,Banana Bread,Bread,3,420.56,1261.68,Cash,Pending,2026-03-03,Laguna
ORD0803,Adam Thompson,Chocolate Cake,Cake,1,375.61,375.61,Cash,Cancelled,2026-01-20,Batangas
ORD0804,Walter Spencer,Muffin,Cake,7,81.39,569.73,Credit Card,Completed,2025-08-30,Laguna
ORD0805,Sarah Brown,Cookies,Bread,5,238.19,1190.95,Debit Card,Completed,2026-03-21,Laguna
ORD0806,Sandra Nguyen,Baguette,Pastry,4,489.64,1958.56,Cash,Cancelled,2025-09-26,Cavite
ORD0807,Karen Mcgee,Cookies,Cake,5,428.89,2144.45,Credit Card,Pending,2026-02-07,Cavite
ORD0808,Daniel Wilson,Croissant,Dessert,5,100.77,503.85,GCash,Pending,2026-05-12,Cavite
ORD0809,Tonya Garcia,Muffin,Bread,1,174.82,174.82,GCash,Cancelled,2025-09-07,Laguna
ORD0810,Jonathan Miles,Muffin,Bread,4,143.98,575.92,GCash,Completed,2026-03-04,Manila
ORD0811,Alexandra Ramirez,Cheesecake,Cake,10,199.13,1991.3,Cash,Cancelled,2025-08-27,Laguna
ORD0812,Robin Thomas,Donut,Dessert,9,231.7,2085.3,Cash,Pending,2025-07-24,Manila
ORD0813,Heather Jensen,Brownie,Bread,9,403.55,3631.95,Credit Card,Pending,2026-01-17,Laguna
ORD0814,Felicia Kelly,Brownie,Dessert,9,90.78,817.02,Cash,Pending,2025-08-20,Manila
ORD0815,Katherine Johnson,Chocolate Cake,Dessert,6,64.19,385.14,Credit Card,Pending,2026-02-09,Batangas
ORD0816,Abigail Steele,Donut,Bread,9,420.23,3782.07,Cash,Pending,2026-05-09,Manila
ORD0817,Jeffrey Sullivan,Cupcake,Pastry,8,357.93,2863.44,Cash,Cancelled,2025-10-19,Manila
ORD0818,Amanda Martinez,Baguette,Dessert,7,373.99,2617.93,Cash,Cancelled,2025-09-16,Batangas
ORD0819,Daniel Clark,Muffin,Pastry,8,293.76,2350.08,Cash,Pending,2025-07-04,Manila
ORD0820,Ronald Curtis,Donut,Pastry,8,408.82,3270.56,GCash,Cancelled,2026-04-16,Batangas
ORD0821,Keith Smith,Cheesecake,Pastry,2,398.27,796.54,GCash,Cancelled,2025-12-19,Batangas
ORD0822,James Thomas,Cupcake,Dessert,4,472.99,1891.96,Cash,Cancelled,2025-08-09,Laguna
ORD0823,Michael Smith,Muffin,Cake,2,227.7,455.4,Credit Card,Pending,2025-10-23,Cavite
ORD0824,Shannon Middleton,Cheesecake,Pastry,10,328.04,3280.4,Credit Card,Pending,2025-07-07,Manila
ORD0825,Matthew Cameron,Cupcake,Cake,3,459.94,1379.82,Cash,Cancelled,2026-01-10,Laguna
ORD0826,Emily Baker,Donut,Pastry,8,121.47,971.76,Cash,Cancelled,2026-02-04,Batangas
ORD0827,Jose Garcia,Chocolate Cake,Dessert,8,52.85,422.8,Credit Card,Pending,2025-12-17,Batangas
ORD0828,Adam Jackson,Baguette,Pastry,6,297.96,1787.76,Debit Card,Cancelled,2025-08-11,Cavite
ORD0829,Dennis Brown,Croissant,Dessert,9,197.81,1780.29,Debit Card,Completed,2025-10-15,Cavite
ORD0830,Ann Gutierrez,Croissant,Cake,10,247.3,2473.0,Credit Card,Completed,2026-02-25,Laguna
ORD0831,Brittany Williams,Chocolate Cake,Pastry,6,234.63,1407.78,Credit Card,Pending,2025-05-20,Cavite
ORD0832,Mark Vega,Cupcake,Bread,1,351.99,351.99,Cash,Completed,2025-08-24,Laguna
ORD0833,Jonathan Jones,Chocolate Cake,Bread,9,386.76,3480.84,Cash,Pending,2026-01-21,Batangas
ORD0834,Kevin Singh,Cupcake,Pastry,7,199.31,1395.17,Cash,Pending,2025-09-21,Cavite
ORD0835,Jennifer Khan,Croissant,Cake,5,337.8,1689.0,Cash,Completed,2025-08-29,Cavite
ORD0836,Elizabeth Levine,Chocolate Cake,Pastry,4,492.13,1968.52,Credit Card,Cancelled,2026-02-14,Manila
ORD0837,Brittany Young,Cookies,Pastry,10,173.01,1730.1,Debit Card,Pending,2025-06-14,Manila
ORD0838,Rodney Harrison,Brownie,Bread,2,134.14,268.28,Credit Card,Completed,2025-05-16,Batangas
ORD0839,Michael Fritz,Chocolate Cake,Dessert,5,172.81,864.05,Debit Card,Cancelled,2025-08-20,Batangas
ORD0840,Kristopher Guerrero,Muffin,Pastry,8,388.79,3110.32,Credit Card,Cancelled,2025-12-21,Manila
ORD0841,Megan Barber,Cupcake,Dessert,6,55.11,330.66,Debit Card,Pending,2025-08-09,Cavite
ORD0842,Tammy Roberts,Croissant,Dessert,8,472.83,3782.64,Cash,Completed,2025-09-19,Cavite
ORD0843,Ashley Zavala,Cupcake,Cake,2,61.65,123.3,Cash,Completed,2026-04-24,Cavite
ORD0844,Katrina Sanchez,Cheesecake,Cake,8,308.68,2469.44,Cash,Pending,2025-07-12,Batangas
ORD0845,Kimberly Peterson,Cupcake,Dessert,4,63.08,252.32,GCash,Completed,2025-07-30,Manila
ORD0846,Cody Alexander,Chocolate Cake,Dessert,3,374.46,1123.38,Credit Card,Completed,2025-10-17,Cavite
ORD0847,Daniel Mccullough,Chocolate Cake,Cake,6,437.67,2626.02,GCash,Cancelled,2026-03-10,Laguna
ORD0848,Rebecca Sanders,Baguette,Cake,6,384.33,2305.98,Debit Card,Completed,2026-02-23,Batangas
ORD0849,Timothy Gray,Donut,Pastry,3,349.55,1048.65,Debit Card,Cancelled,2025-09-19,Manila
ORD0850,Jennifer Henderson,Cupcake,Bread,6,264.97,1589.82,GCash,Cancelled,2025-11-25,Laguna
ORD0851,Samuel Martin,Croissant,Bread,2,59.91,119.82,Cash,Cancelled,2026-03-22,Batangas
ORD0852,Joseph Horne,Cheesecake,Bread,2,322.41,644.82,Cash,Pending,2026-03-15,Laguna
ORD0853,Jerry Graham,Donut,Dessert,8,481.92,3855.36,GCash,Pending,2025-06-25,Laguna
ORD0854,Adrian Anderson,Brownie,Dessert,10,174.82,1748.2,Credit Card,Completed,2025-07-18,Laguna
ORD0855,Scott King,Banana Bread,Cake,5,389.97,1949.85,GCash,Pending,2026-03-07,Laguna
ORD0856,Stacy Bush,Donut,Cake,6,332.49,1994.94,Debit Card,Completed,2025-09-04,Cavite
ORD0857,Christopher Clark,Brownie,Bread,7,410.13,2870.91,GCash,Cancelled,2025-05-18,Manila
ORD0858,Bradley Schmidt,Brownie,Pastry,1,249.35,249.35,GCash,Cancelled,2026-01-19,Cavite
ORD0859,Robert Blake,Brownie,Pastry,9,416.51,3748.59,GCash,Pending,2026-05-13,Cavite
ORD0860,Leah Taylor,Muffin,Cake,5,445.16,2225.8,Debit Card,Cancelled,2025-09-06,Laguna
ORD0861,Wendy Anderson,Brownie,Cake,1,150.7,150.7,Credit Card,Cancelled,2025-10-21,Batangas
ORD0862,Greg Long,Chocolate Cake,Pastry,8,95.06,760.48,Credit Card,Pending,2026-04-10,Cavite
ORD0863,William Ho,Brownie,Dessert,6,191.61,1149.66,Debit Card,Cancelled,2025-11-01,Laguna
ORD0864,Jamie Boyd,Muffin,Dessert,10,101.97,1019.7,Cash,Completed,2025-08-07,Cavite
ORD0865,Samantha Ward,Banana Bread,Cake,8,128.32,1026.56,Credit Card,Cancelled,2025-05-30,Laguna
ORD0866,Amy Schwartz,Cheesecake,Dessert,4,162.87,651.48,GCash,Completed,2026-01-13,Batangas
ORD0867,Mark Estrada,Croissant,Bread,8,449.13,3593.04,GCash,Cancelled,2026-02-04,Batangas
ORD0868,Erica Payne,Cheesecake,Bread,1,349.53,349.53,Cash,Completed,2026-01-20,Batangas
ORD0869,Desiree Graves,Cheesecake,Dessert,5,468.64,2343.2,Cash,Completed,2025-08-21,Laguna
ORD0870,Lauren Collins,Banana Bread,Dessert,10,159.37,1593.7,Cash,Cancelled,2026-04-02,Manila
ORD0871,Joel Jennings,Cheesecake,Pastry,1,312.05,312.05,Credit Card,Cancelled,2025-10-04,Manila
ORD0872,Catherine Perez,Donut,Bread,1,490.39,490.39,Debit Card,Cancelled,2025-06-20,Batangas
ORD0873,Jaclyn Cruz,Brownie,Bread,3,375.73,1127.19,Cash,Completed,2026-04-13,Cavite
ORD0874,Edwin Williamson,Cheesecake,Dessert,1,334.18,334.18,Cash,Completed,2025-07-13,Laguna
ORD0875,Kathryn Hart,Brownie,Pastry,8,378.29,3026.32,Debit Card,Completed,2025-12-21,Batangas
ORD0876,James Howard,Cupcake,Bread,5,432.57,2162.85,Credit Card,Completed,2025-11-20,Laguna
ORD0877,Jessica Moore,Chocolate Cake,Pastry,2,137.6,275.2,GCash,Completed,2025-11-04,Cavite
ORD0878,Angela Harris,Brownie,Bread,10,214.92,2149.2,Credit Card,Pending,2025-08-07,Laguna
ORD0879,Brian Hodge,Cupcake,Pastry,2,345.83,691.66,Cash,Cancelled,2026-02-11,Laguna
ORD0880,Andrew Martin,Muffin,Bread,2,267.53,535.06,Debit Card,Completed,2026-03-24,Batangas
ORD0881,Jeffery Lee,Croissant,Dessert,4,414.81,1659.24,Debit Card,Cancelled,2025-10-22,Manila
ORD0882,Jennifer Neal,Chocolate Cake,Bread,5,264.9,1324.5,GCash,Completed,2026-04-23,Cavite
ORD0883,Thomas Rogers,Cupcake,Cake,2,455.4,910.8,GCash,Completed,2026-01-10,Batangas
ORD0884,Edward Underwood,Banana Bread,Pastry,9,224.71,2022.39,Cash,Completed,2025-06-07,Manila
ORD0885,Jesse Morris,Donut,Bread,9,191.03,1719.27,Cash,Pending,2025-09-22,Batangas
ORD0886,Anthony Young,Croissant,Pastry,5,154.37,771.85,Cash,Pending,2025-11-29,Cavite
ORD0887,Cynthia White,Croissant,Bread,1,101.0,101.0,Debit Card,Cancelled,2025-12-07,Cavite
ORD0888,Kimberly George,Cookies,Pastry,1,191.77,191.77,GCash,Cancelled,2025-08-05,Batangas
ORD0889,Andrew Carroll,Baguette,Bread,5,130.08,650.4,Cash,Cancelled,2026-03-11,Cavite
ORD0890,Dorothy Carr,Donut,Dessert,3,134.15,402.45,GCash,Pending,2026-05-14,Batangas
ORD0891,Zachary Stewart,Donut,Cake,6,186.38,1118.28,GCash,Cancelled,2026-01-27,Laguna
ORD0892,Elizabeth Lee,Chocolate Cake,Dessert,2,347.72,695.44,Credit Card,Completed,2026-02-23,Laguna
ORD0893,Daniel Wilson,Muffin,Cake,2,246.98,493.96,Debit Card,Completed,2025-06-06,Manila
ORD0894,Ashley Jenkins,Croissant,Cake,6,132.26,793.56,Debit Card,Cancelled,2026-01-29,Manila
ORD0895,Omar Steele,Cookies,Dessert,7,108.94,762.58,Credit Card,Pending,2026-01-08,Batangas
ORD0896,Courtney Rodriguez,Donut,Cake,4,173.22,692.88,GCash,Completed,2025-12-03,Cavite
ORD0897,Jacob Kent,Cupcake,Pastry,7,240.05,1680.35,Credit Card,Completed,2025-06-17,Laguna
ORD0898,Sheila Keller,Cookies,Bread,8,229.25,1834.0,Debit Card,Completed,2025-07-13,Batangas
ORD0899,Andrew Moore,Donut,Pastry,4,271.7,1086.8,Debit Card,Cancelled,2026-04-02,Laguna
ORD0900,Veronica Smith,Cookies,Bread,3,489.12,1467.36,Debit Card,Pending,2025-12-11,Manila
ORD0901,Autumn Horton,Muffin,Bread,5,342.85,1714.25,GCash,Cancelled,2025-08-19,Manila
ORD0902,Yolanda Wong,Donut,Cake,4,432.82,1731.28,Debit Card,Completed,2025-10-20,Laguna
ORD0903,Andrea Guerrero,Croissant,Dessert,5,118.76,593.8,Debit Card,Completed,2026-04-22,Batangas
ORD0904,Jacob Bennett,Donut,Bread,2,407.44,814.88,GCash,Completed,2025-06-20,Batangas
ORD0905,Eric Taylor,Cupcake,Dessert,2,229.87,459.74,Credit Card,Completed,2025-11-13,Manila
ORD0906,Travis Werner,Muffin,Bread,5,169.92,849.6,GCash,Pending,2025-06-27,Cavite
ORD0907,Robert Hayes,Baguette,Pastry,3,54.2,162.6,GCash,Cancelled,2026-01-12,Manila
ORD0908,Brian Burgess,Cookies,Pastry,6,326.89,1961.34,Cash,Completed,2026-04-25,Cavite
ORD0909,Edward Jones,Brownie,Bread,7,95.42,667.94,Credit Card,Cancelled,2025-05-28,Cavite
ORD0910,Andrew Miller,Chocolate Cake,Cake,3,377.2,1131.6,Debit Card,Cancelled,2025-05-20,Laguna
ORD0911,Matthew Vaughn,Croissant,Cake,3,154.5,463.5,Credit Card,Cancelled,2026-04-21,Cavite
ORD0912,Jennifer Case,Donut,Dessert,1,180.07,180.07,Debit Card,Cancelled,2025-10-17,Cavite
ORD0913,Kristine Smith,Baguette,Dessert,1,177.55,177.55,Debit Card,Cancelled,2025-11-05,Batangas
ORD0914,Carol Turner,Cupcake,Bread,7,491.2,3438.4,GCash,Pending,2025-09-05,Manila
ORD0915,Ethan Cooper,Banana Bread,Dessert,5,435.87,2179.35,Credit Card,Cancelled,2026-04-07,Manila
ORD0916,Denise Hall,Cheesecake,Bread,9,341.96,3077.64,Cash,Pending,2025-11-09,Batangas
ORD0917,Sherri Christensen,Cheesecake,Bread,2,79.16,158.32,Credit Card,Cancelled,2025-07-09,Cavite
ORD0918,Shane Maldonado,Cookies,Dessert,10,300.43,3004.3,GCash,Completed,2025-11-15,Laguna
ORD0919,Jaime Jones,Baguette,Bread,8,54.15,433.2,Debit Card,Completed,2025-09-16,Cavite
ORD0920,Francisco Blevins,Muffin,Bread,2,465.24,930.48,Credit Card,Cancelled,2025-06-22,Manila
ORD0921,Frederick Hamilton,Muffin,Bread,4,495.06,1980.24,GCash,Pending,2025-09-28,Laguna
ORD0922,Michelle Thomas,Donut,Dessert,5,459.5,2297.5,Credit Card,Pending,2026-04-25,Batangas
ORD0923,Stacey Daniel,Croissant,Dessert,3,362.54,1087.62,GCash,Cancelled,2026-05-10,Batangas
ORD0924,Jennifer Jenkins,Chocolate Cake,Dessert,1,183.3,183.3,Credit Card,Pending,2025-06-14,Manila
ORD0925,Cody Steele,Cupcake,Dessert,2,169.97,339.94,Cash,Completed,2026-02-21,Manila
ORD0926,Andrea Rosario,Cheesecake,Pastry,10,269.95,2699.5,Cash,Cancelled,2025-10-17,Batangas
ORD0927,Lee Garcia,Muffin,Dessert,8,416.49,3331.92,Cash,Pending,2025-11-23,Batangas
ORD0928,Denise Phillips,Brownie,Bread,6,157.23,943.38,GCash,Completed,2025-09-24,Manila
ORD0929,David Barnes,Cookies,Cake,2,125.57,251.14,Credit Card,Completed,2025-07-31,Batangas
ORD0930,Philip Johnson,Baguette,Bread,1,279.16,279.16,Cash,Completed,2025-09-07,Laguna
ORD0931,Christopher Henry,Brownie,Cake,10,384.1,3841.0,Debit Card,Completed,2025-07-06,Laguna
ORD0932,Alexis Romero,Banana Bread,Cake,3,479.57,1438.71,Cash,Pending,2026-03-14,Batangas
ORD0933,Samuel James,Muffin,Bread,10,354.96,3549.6,Debit Card,Pending,2026-03-16,Cavite
ORD0934,Jason Cook,Baguette,Pastry,1,100.13,100.13,Debit Card,Cancelled,2025-12-23,Batangas
ORD0935,Matthew Hansen,Muffin,Pastry,3,148.57,445.71,GCash,Completed,2026-02-02,Laguna
ORD0936,Amanda Rodriguez,Brownie,Bread,8,425.92,3407.36,Debit Card,Completed,2026-04-10,Laguna
ORD0937,Alyssa Santiago,Cookies,Dessert,1,292.94,292.94,GCash,Cancelled,2025-09-03,Batangas
ORD0938,George Bell,Cheesecake,Bread,10,353.64,3536.4,GCash,Completed,2026-02-20,Cavite
ORD0939,Bruce Garcia,Banana Bread,Pastry,4,133.31,533.24,Credit Card,Cancelled,2026-03-15,Cavite
ORD0940,Veronica Mason PhD,Banana Bread,Cake,4,320.16,1280.64,Debit Card,Pending,2026-02-23,Laguna
ORD0941,Dana Delgado,Cookies,Dessert,3,372.02,1116.06,Cash,Pending,2026-03-06,Batangas
ORD0942,Barbara Williamson,Banana Bread,Cake,6,356.64,2139.84,Cash,Pending,2025-08-14,Manila
ORD0943,Ann Booker,Donut,Cake,1,395.83,395.83,Cash,Cancelled,2025-09-18,Cavite
ORD0944,Jessica Maldonado,Muffin,Dessert,3,221.36,664.08,Cash,Pending,2025-07-10,Batangas
ORD0945,Richard Cisneros,Cupcake,Cake,2,50.87,101.74,Cash,Completed,2026-03-19,Manila
ORD0946,Joyce Green,Cheesecake,Dessert,5,397.96,1989.8,GCash,Cancelled,2025-11-15,Cavite
ORD0947,Kelly Davis,Donut,Dessert,5,108.72,543.6,GCash,Pending,2025-07-03,Manila
ORD0948,Angela Pierce,Muffin,Bread,5,396.89,1984.45,Debit Card,Cancelled,2025-07-12,Batangas
ORD0949,Amy Thompson DDS,Donut,Pastry,7,488.03,3416.21,Credit Card,Completed,2025-08-20,Cavite
ORD0950,Christopher Cunningham,Donut,Dessert,3,405.49,1216.47,Cash,Cancelled,2025-07-14,Batangas
ORD0951,Nathan Hernandez,Donut,Pastry,1,125.81,125.81,Cash,Cancelled,2025-08-08,Laguna
ORD0952,Wendy Terry,Muffin,Bread,9,485.1,4365.9,Credit Card,Completed,2025-07-22,Laguna
ORD0953,David Lynch,Baguette,Dessert,1,52.81,52.81,Debit Card,Pending,2026-03-26,Cavite
ORD0954,Christie Monroe,Cupcake,Pastry,6,384.88,2309.28,GCash,Completed,2026-02-15,Laguna
ORD0955,David Turner,Cupcake,Cake,8,351.11,2808.88,Cash,Pending,2025-09-11,Manila
ORD0956,Lisa Hancock MD,Brownie,Bread,10,328.94,3289.4,Debit Card,Cancelled,2025-12-13,Batangas
ORD0957,Kaitlin Jackson,Cupcake,Dessert,7,141.5,990.5,GCash,Completed,2025-12-02,Manila
ORD0958,James Melton,Banana Bread,Pastry,1,349.52,349.52,Debit Card,Pending,2026-02-24,Cavite
ORD0959,Danielle Jimenez,Cupcake,Bread,10,142.38,1423.8,Debit Card,Cancelled,2025-07-18,Batangas
ORD0960,Connor Pierce,Donut,Cake,10,489.12,4891.2,Credit Card,Cancelled,2026-01-01,Batangas
ORD0961,Michael Cuevas,Banana Bread,Bread,6,371.35,2228.1,Cash,Cancelled,2025-12-12,Cavite
ORD0962,Stephanie Williams,Cookies,Pastry,10,257.98,2579.8,Cash,Pending,2025-11-01,Laguna
ORD0963,Jessica Williams,Croissant,Pastry,7,173.16,1212.12,Credit Card,Cancelled,2026-04-28,Cavite
ORD0964,Brooke Park,Donut,Dessert,1,243.57,243.57,GCash,Cancelled,2025-06-20,Laguna
ORD0965,Sue Greene,Croissant,Dessert,1,95.72,95.72,GCash,Completed,2025-05-17,Manila
ORD0966,Christopher Chavez,Donut,Dessert,3,358.26,1074.78,GCash,Completed,2026-05-03,Manila
ORD0967,Kyle Hudson,Donut,Dessert,5,150.33,751.65,Credit Card,Pending,2025-09-23,Cavite
ORD0968,Meredith Greene,Banana Bread,Pastry,5,58.3,291.5,Credit Card,Completed,2025-05-25,Batangas
ORD0969,Rachel Mata,Cupcake,Bread,8,483.93,3871.44,Cash,Pending,2025-12-20,Batangas
ORD0970,Kathleen Morgan,Cupcake,Dessert,6,482.66,2895.96,Cash,Cancelled,2025-09-12,Batangas
ORD0971,Michael White,Cookies,Bread,5,288.64,1443.2,Cash,Pending,2025-06-07,Manila
ORD0972,Miguel Clark,Cheesecake,Bread,1,305.2,305.2,Cash,Cancelled,2025-07-11,Laguna
ORD0973,Kevin Washington,Baguette,Pastry,6,221.04,1326.24,GCash,Pending,2026-04-23,Laguna
ORD0974,Rachael Jimenez,Croissant,Cake,6,214.24,1285.44,Credit Card,Completed,2026-02-03,Laguna
ORD0975,Miguel Alexander,Cheesecake,Dessert,6,164.97,989.82,Credit Card,Completed,2026-03-23,Cavite
ORD0976,Ashley Thomas,Chocolate Cake,Bread,8,359.15,2873.2,GCash,Completed,2026-03-12,Batangas
ORD0977,Christian Mueller,Cheesecake,Dessert,9,482.08,4338.72,Debit Card,Pending,2026-02-05,Laguna
ORD0978,Patricia Wolf,Donut,Bread,2,73.41,146.82,Cash,Cancelled,2025-06-12,Manila
